0,links,lang
"ƙwararren likitan ya zayyano wasu cuta da yake ganin za a iya ɗauka a irin wannan yanayi, kamar haka.",https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
Baya ga cutukan da za  aiya ɗauka daga ambaliya takan kuma haifar da samun raunuka sakamakon yawon da mutane suke yi cikin ruwa ba tare da sanin inda za su taka ƙafarsu ba.,https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
Likitan ya zayyano hanyoyin da ya kamata a bi domin kauce wa fuskantar waɗannan cutuka.,https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
"Ya ce babban abin da ya kamata a yi da farko shi ne samar wa da mutane matsugunai masu inganci, waɗanda babu ruwana cikinsu.",https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
"''Abu na gaba shi ne samar musu da ruwan sha mai tsafta, idan babu damar hakan to ya kasance mutanen sun riƙa tafasa ruwan da za su sha kafin su yi amfani da shi'', in ji shi.",https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
Sauran matakan sun haɗar da:,https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
"Asalin hoton, Getty Images",https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
"Gwamnatin jihar Maiduguri ta ce ambaliya ta shafi kusan mutum miliyan biyu, waɗanda galibinsu ke zaune a sansanonin kula da 'yan gudun hijira.",https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
Wakilin BBC da ke birin Maiduguri ya ce kawo yanzu an buɗe sansanonin 'yan gudun hijira biyar domin tsugunar da mutanen da suka rasa gidajensu.,https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
"To sai dai a duk lokacin da ka yi maganar zama a sansanin 'yan gudun hijira, babban abin da ke zama barazana ga mazuna wurin shi ne yunwa, sakamakon rashin wadattacen abincin da mazauna wurin za su ci.",https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
Kawo yanzu dai gwamnatin jihar tare da haɗin gwiwar hukumar bayar da agajin gaggauta ta ƙasa NEMA ta da Jihar SEMA sun fara raba wa mazauna sansanonin abinci.,https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
To sai dai wasu mazauna wurin da BBC ta zanta da su sun koka kan halin yunwa da suke ciki tare da 'ya'yansu.,https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
"''Tun jiya muka zo nan ni da 'ya'yana, amma haka muka kwana ko loma ɗaya ba mu samu ba, sai yau', kamar yadda wata mata ta shaida wa BBC.",https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
Kan haka ne Dakta Kwaifa ya ce akwai fargaɓar ɓarkewar cutar tamowa musamman ga ƙanana yaran da ke zaune a waɗannan wurare.,https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
"''Cuta ce da ke yi wa garkuwar bil-adama rauni sosai, ta yadda zai riƙa kamuwa da cutuka iri-iri cikin sauƙi, kasancewar garkuwar jikinsa ba ta da ƙarfin da za ta yaƙi ƙwayoyin cutar da za su kawo masa hari'', in ji Likitan.",https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
Dama dai jihar Borno na daga cikin jihohin arewacin ƙasar da ke fama da matsalar tamowa da ake samu sakamakon rashin samun abinci mai gina jiki.,https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
"Abin da ya kamata a yi domin kauce wa wannan matsala, shi ne a samar wa mutanen wadataccen abinci a sansanonin da aka ajiye su.",https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
"Dakta Kwaifa ya ce ''dole ne gwamnati da hukomomin bayar da agaji su tallafa wa jama'a da wadattacen abinci mai gina jiki, musamman domin kauce wa kamuwa cutar tamowa ga ƙanananan yara.",https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
"Asalin hoton, AFP",https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
"Hukumar bayar da agajin gaggawa ta ƙasar NEMA ta tabbatar da mutuwar aƙalla mutum 37 kawo yanzu, sakamakon bala'in ambaliyar.",https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
Haka kuma akwai fargabar samun ƙarin adadin mutunen da suka mutu sakamakon ambaliyar da ma waɗanda za su mutu sakamakon cutukan da za su ɗauka daga ambaliyar.,https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
"Wakilin BBC da ke birnin ya ce ya ga gawarwakin mutane na yawo a cikin ruwa, inda ya ce har ma wasu daga ciki sun fara ruɓewa.",https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
Hukumar bayar da agajin gaggawa ta jihar ta ce akwai fargaɓar dubban mutane sun maƙale cikin gine-ginen.,https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
"Baya ga mace-macen kuma, akwai fargabar samun ƙaruwar aikata miyagun laifuka musamman ga waɗanda ke zauna a sansanonin'yan gudun hijirar.",https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
"''Akwai fargabar samun ƙaruwar miyagun laifuka irin fyaɗe musamman a sansanonin 'yan gudun hijirar da aka tsugunar da mutanen'', in ji dakta Kwaifa.",https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
"''Zama ne na ɗimbin mutane daga gidaje daban-daban, kowa da irin tarbiyyarsa, sai kuma a zo a zaune wuri ɗaya, to ka ga dole wasu za su koyi munanan halayen wasu''.",https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
"Babban abin da ya kamata a yi a nan, shi ne dole ne gwamnati da hukumomin agaji su tashi haiƙan domin ƙara jajircewa wajen tabbatar da kuɓutar duka mutanen da suka maƙale cikin gine-ginen.",https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
Hukumar bayar da agajin gaggauta ta ƙasar da ta jihar sun ce suna aiki ba dare ba rana domin tabbatar da kuɓutar da dubban mutanen da ke maƙale cikin gidajensu.,https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
Hukumar bayar da agajin ta tanadi ƙananan jiragen kwale-kwale domin gudanar da wannan aiki.,https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
Sannan hukumar NEMA ta ce tuni ta tanadi asibitocin tafi a gidanka a sansanonin 'yan gudun hijira biyar da ke birnin domin taimaka wa mutanen da ba su da cikakkiyar lafiya.,https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
"Asalin hoton, AFP",https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
"Shugabar hukumar bayar da agajin gaggawa ta ƙasar, NEMA, Hajiya Zubaida Umar ta tabbatar wa BBC cewa ambaliya ta shafe kusan kaso 40 cikin 100 na ilahirin birnin Maiduguri.",https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
"Unguwanni da dama na birnin ruwa ya shafe su, lamarin da ya sa gidaje da dama suka nutse, wasu kuma ruwa ya cika su, tare da samun wurin zama a ciki gidajen.",https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
"Dakta Sai'du Abdullahi, wani ƙwararren injina ne a Najeriya ya kuma yi gargaɗin samun rushewar gine-gine masu yawa bayan gushewar ambaliyar.",https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
"''Akwai barazanar faɗuwar gine-gine da dama ko a bayan ambaliyar, musamman la'akari da yadda ruwa ya cika wasu gidajen'', in ji shi.",https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
"Injiniyan ya ce hakan zai faru ne sakamakon raguwar ƙarfin gine-ginen, saboda ruwan da ya zauna a cikin.",https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
"''Mafi yawan gine-ginen da ba a yi su kan ƙa'ida ba, za su samu matsala a wannan yanayi'', in ji shi.",https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
"Ya ce bayan yashewar ruwan gine-gine da dama za su nuna alamar ruftawa, ta hanyar samun tsagewar katanga ko girgizawar gini, waɗanda dukansa alamu ne da faɗuwar gini.",https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
"Abin da ya kamata a yi domin kauce wa wannan matsala shi ne idan aka lura da bayyanar alamomin rushewar gine-gine a gaggauta ƙaurace musu, kamar yadda Dakta Sai'du Abdullahi ya yi ƙarin haske.",https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
Ya ƙara da cewa akwai wata na'ura da ake kira 'Rebound Hammer' da ake amfani da ita wajen auna ƙarfin kankare bayan wani abu ya samu ginin ciki har da ambaliyar.,https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
"Ƙwararren injiniyan ya kuma bayar da shawarar cewa masu ginin ƙasa su guji gaggauta komawa cikin gidajen nasu da zarar ruwan ya janye, saboda a cewarsa ginin ƙasa kan lalace da zarar ruwa ya mamaye shi.",https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
"Ya kuma bayar da shawarar ci gaba da gyara magudanar ruwa na cikin unguwanni, da kaucewa yin gine-gine ba bisa ƙa'ida ba, domin guje wa samun irin wannan matsala a nan gaba.",https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
"Asalin hoton, Getty Images",https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
"Ambaliyar ta mamaye gidan adana namun daji na Sanda Kyarimi, da ke binin na Maiduguri.",https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
"Hukumomin kula da gidan sun kuma ce kashi 80 na dabbobin sun mutu, yayin da ruwan ta tafi da ragowar dabbobin zuwa cikin gari, wani abu da ya ƙara haifar da fargaba ga mutanen birnin.",https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
"''Akwai dabobi masu hatsari da za su iya cutar da mutane, kamar macizai da kadoji da kunamu da sauran miyagun dabbobi da ke iya rayuwa cikin ruwa, in ji Dakta Kwaifa.",https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
"Ya ce dabbabi da ke haifar da za su iya haifar wa mutane cutuka masu hatsari, da za su iya kai ga rasa rai.",https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
"Kodayake kawo yanzu babu rahoto game da ɓarna da waɗannan dabbobi suka yi, amma akwai buƙatar ɗaukar matakan kariya, domin kauce wa fuskantar illolinsu.",https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
"''Ya kamata mutane su yi ƙoƙarin kauce wa shiga cikin ruwan, domin guje wa taka irin waɗannan ƙwari ko dabbobi masu hatsari'', in ji Dakta Kwaifa.",https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
"''In ma ya zama wajibi sai sun shiga ruwan to ya kamata su riƙa sanya takalman kariya da dogayen wanduna'', in ji shi.",https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
© 2024 BBC. BBC ba za ta dauki alhakin abubuwan da wasu shafukan daban suka wallafa ba.  Karanta hanyoyin da muke bi dangane da adireshin waje.,https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
Me ya sa ƴanbindiga ke samun wurin zama a arewacin Najeriya?,https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
"KAI TSAYE, An maka ministan Abuja a kotu kan 'kama mabarata'",https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
Yadda ƙudurin dokar haraji zai shafi rayuwar talakan Najeriya,https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
Ukraine ta kai wa Rasha hari da makamin Birtaniya - BBC,https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
Me ya sa kasafin kuɗin Najeriya ke dogaro da bashi?,https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
Ƴan ciranin Amurka na fatan masu laifi kaɗai Trump zai kora daga ƙasar,https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
Abin da masana suka fahimta da matakin Tinubu na naɗa masu magana da yawunsa uku,https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
"Cocin Katolika a Kenya ya ƙi karɓar kyautar dala 40,000 daga shugaban ƙasar",https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
Majalisar malaman Musulunci ta nemi a dakatar da ƙudurin harajin Tinubu,https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
Hikayata 2024: Labarai 15 da suka yi fice a bana,https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
Saƙon da Mahamat Deby ya ce mu faɗa wa Tinubu game da Boko Haram - Ribadu,https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
"Bayan abubuwan da hukumomi a Najeriya suka tabbatar da faruwarsu sakamakon mummunar ambaliyar ruwa a birnin Maiduguri na jihar Borno, akwai waɗanda ba a sani ba da kuma waɗanda aka yi hasashe.",https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
"Zuwa yanzu hukumar ba da agaji ta ƙasa Nema ta tabbatar da mutuwar aƙalla mutum 37, yayin da gwamnatin jihar ta ce sama da mutum miliyan ɗaya lamarin ya shafa.",https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
Wannan ce ambaliya mafi muni da jihar ta gani cikin shekara 30 bayan faruwar makamanciyarta lokacin da madatsar ruwa ta Alau ta ɓalle a watan Satumban shekarar 1994.,https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
"A wannan karon ma, ɗaya daga cikin makwararar kogin na Alau ce ta ɓalle sakamakon tumbatsar da ya yi saboda mamakon ruwan sama a ranar Litinin da tsakar dare.",https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
Mun duba wasu abubuwa da suka fi jan hankali a jihar da ke arewa maso gabashin Najeriya.,https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
"Asalin hoton, Reuters",https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
"Gidan ajiyar namun daji na Sanda Kyarimi Park Zoo na ɗaya daga cikin wurare na musamman da ruwa ya antaya tare da wanke kayayyaki, ciki har da dabbobin gidan kansu.",https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
"Wata sanarwa da gidan zoo ɗin ya fitar ranar Talata ta ce ruwan ya kashe sama da kashi 80 cikin 100 na dabbobin, waɗanda suka haɗa da zakuna, da kada, da jimuna.",https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
"""Akwai kuma wasu dabbobi masu haɗari da ruwan ya janye zuwa unguwanninmu kamar macizai, da kada,"" in ji sanarwar, tana mai shawartar mazauna birnin su kula da kyau.",https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
"Sai dai zuwa lokacin haɗa wannan rahoton, babu wani rahoto game da ɓarna da waɗannan dabbobi suka yi.",https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
"Asalin hoton, Getty Images",https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
Wani mazaunin birnin Maiduguri ya shaida wa BBC yadda ruwa ya mamaye babban gidan yari na birnin.,https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
"""Yanzu haka ina tsaye a bakin babban gidan yari na Maiduguri, ga shi nan ruwa iya kallonka kuma sai ƙaruwa yake yi,"" in ji shi. Motoci duk sun maƙale. Wasu ma da rigunan barcinsu suka fita kan tituna.""",https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
Jim kaɗan bayan haka wasu kafofin yaɗa labarai a Najeriya suka ruwaito cewa sama da fursunoni 200 ne suka tsere daga gidan yarin mai matsakaicin tsaro.,https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
"Hukumar kula da gidajen yari a Najeriya ta tabbatar da aukuwar lamarin, inda ta tabbatar da cewa ta fara aikin kwashe tsararrun zuwa wani wurin daban amma ba ta musanta ko tabbatar da guduwarsu ba.",https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
Kuma har zuwa lokacin haɗa wannan rahoton hukumar ta Nigerian Correctional Service ba ta sake bayar da wani ƙarin bayani ba game da lamarin.,https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
"Asalin hoton, Social Media",https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
Wani muhimmin wuri da ya kurɓi ruwan kogin nan shi ne fadar Shehun Borno Abubakar Umar-Ibn Garbai.,https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
Hotuna da bidiyon da aka ɗauka sun nuna yadda ruwan ya mamaye gaba da kuma kewayen ginin daidai lokacin da Mataimakin Shugaban Ƙasa Kashim Shettima yake kai ziyarar jaje.,https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
"Haka nan, an ga mataimakin shugaban ƙasar yana tafiya a cikin ruwan da ya shanye kusan tsawon ƙafarsa gaba ɗaya lokacin da yake shiga fadar.",https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
"""Za mu ɗauki dukkan matakan da suka dace domin ganin mun share hawayenku,"" a cewarsa yayin da yake yi wa mutanen da suka taru a jihar tasa jawabi.",https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
"Asalin hoton, Social Media",https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
"Asalin hoton, Nema",https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
Majalisar Ɗinkin Duniya ta nuna damuwa kan yiwuwar ɓarkewar cutar kwalara a wani sansanin ƴan gudun hijira na gaggawa da aka buɗe a Maiduguri.,https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
Gwamnatin jihar Borno ta ce ta buɗe sansanin Bakassi domin tsugunarwa da kuma tallafa wa mutanen da suka rasa muhallansu.,https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
"Cikin wani rahoto da ofishin hukumar kula da ayyukan jin-ƙai na MDD (OCHA) ya fitar, ya ce abubuwan da mutanen suke buƙata a yanzu su ne abinci, da matsuguni da kuma tsaftataccen ruwan sha.",https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
"Sanarwar ta ƙara da cewa ruwan da ake sha a yanzu ya gurɓata, kuma zai iya janyo ɓarkewar cutuka kamar amai da gudawa wato kwalara. ""Rashin tsaftataccen ruwan sha barazana ne ga ƙananan yara, tsofaffi da kuma masu buƙata ta musamman,"" in ji hukumar.",https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
"Rahoton na MDD ya ce kafin ambaliya ta baya-bayan nan, sama da mutum 123,000 ne ambaliyar ta shafa a Maiduguri tun watan Agusta, inda ta ce ta kuma lalata ababen more rayuwa da kuma ƙara barazanar ɓarkewar cutuka a sansanonin da suka cika da ƴan gudun hijira.",https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
"Yayin da ake ci gaba da alhinin wannan bala'i, hukumar kula da yanayi ta Najeriya ta yi hasashen ƙarin tsawa da ruwan sama tsawon kwana uku a faɗin ƙasar, ciki har da jihar ta Borno.",https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
"A wata sanarwa kan yanayi da hukumar ta fitar ranar Talata, ta ce ana sa ran samun tsawa a wasu sassan jihohin Borno, da Adamawa, da Taraba, da Yobe, da Katsina, da Sokoto, da kuma Kaduna a ranar Laraba.",https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
"NiMet ta ce za a kuma samu tsawa a wasu ɓangarorin jihohoin Kano, Katsina, Kaduna, Zamfara, Kebbi da kuma Jigawa da rana da kuma yammaci.",https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
"Hukumar ta kuma ce za a samu iska mai ƙarfi kafin saukar ruwan saman a yankuna da dama, inda ta ja hankalin jama'a da su ɗauki matakan kariya da hukumomi suka fitar domin kare kansu.",https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
Hukumar Nema ta ce ambaliya ta kashe aƙalla mutum 229 a Najeriya zuwa yanzu tun daga farkon 2024.,https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
© 2024 BBC. BBC ba za ta dauki alhakin abubuwan da wasu shafukan daban suka wallafa ba.  Karanta hanyoyin da muke bi dangane da adireshin waje.,https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
Me ya sa ƴanbindiga ke samun wurin zama a arewacin Najeriya?,https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
"KAI TSAYE, An maka ministan Abuja a kotu kan 'kama mabarata'",https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
Yadda ƙudurin dokar haraji zai shafi rayuwar talakan Najeriya,https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
Ukraine ta kai wa Rasha hari da makamin Birtaniya - BBC,https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
Me ya sa kasafin kuɗin Najeriya ke dogaro da bashi?,https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
Ƴan ciranin Amurka na fatan masu laifi kaɗai Trump zai kora daga ƙasar,https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
Abin da masana suka fahimta da matakin Tinubu na naɗa masu magana da yawunsa uku,https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
"Cocin Katolika a Kenya ya ƙi karɓar kyautar dala 40,000 daga shugaban ƙasar",https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
Majalisar malaman Musulunci ta nemi a dakatar da ƙudurin harajin Tinubu,https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
Hikayata 2024: Labarai 15 da suka yi fice a bana,https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
Saƙon da Mahamat Deby ya ce mu faɗa wa Tinubu game da Boko Haram - Ribadu,https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
"Asalin hoton, Weather Monitor",https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
Masana harkokin lafiya a Najeriya sun yi kira ga gwamnatin kasar da ta aike da tawagar likitoci na musmaman da suka kware kan cututuka masu yaɗuwa zuwa Borno saboda fargabar barkewar cututuka sakamakon ambaliyar ruwan da aka fuskanta a jihar.,https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
"Masanan sun ce, suna fargabar barkewar cututuka irinsu zazzabin cizon sauro, da Zika, da zazzabin typoid, da na dange, da kuma uwa uba amai da gudawa, sakamakon irin dattin da ambaliyar ruwa ta kwaso da gawarwakin makabartu da ruwan ya dauko.",https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
"Dr Nasiru Sani Gwarzo, babban sakataren ma'aikatar Ilimi a Najeriya, kuma masani kan harkokin kiwon lafiya ya shaida wa BBC cewa, dole ne hukumomi su gaggauta shawo kan ruwan da ya malale asibitin koyarwa na Maiduguri saboda wasu daga cikin na'urorin asibitin akwai wadan ke da sinadarin nukiliya a ciki da ke da matukar hadari ga lafiyar al'umma.",https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
"Dr Gwarzo, ya ce ""A hasashensu wato su masana kiwon lafiya suna ganin duk inda aka samu matsala ta ambaliyar ruwa to irin wadannan abubuwa da suka hadar da barkewar cutuka kan biyo baya.""",https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
"Ya ce, ""Kamar yadda aka sani akwai manyan injina na kula da lafiya da ke babban asibitin koyarwa na Maiduguri da ke da sinadrin nukiliya a cikinsu ruwa ya taba su, a don haka ya kamata masu ruwa da tsaki a bangaren nukiliya a Najeriya su je suyi bincike a kan inda wannan ruwan daya shiga injinan da ke da nukiliya ya bi, da yadda za a killace ce, saboda ba za a ga barnar hakan ba sai nan da wasu shekaru masu yawa.""",https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
"Masanin kiwon lafiyar, ya ce a yanzu kamar yadda hukumomi ke yi na kwashe jama'a daga inda za su iya fuskantar matsala mataki ne mai kyau, to amma yana da kyau a gaggauta samar musu da ruwan sha.",https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
"""Idan nace ruwan sha ina nufin tsaftatacce wanda bana garin ba, sannan a samar da wadataccen abinci, a inganta matsugunnin da za a tsugunnar da mutane.""",https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
"Dr Nasiru Gwarzo, ya ce, ""Yana da kyau gwamnatin jihar Borno da ta tarayya su nemo irin masana kiwon lafiyarmu da aka bawa horo a game da yaki da annoba da kuma abubuwan da ke biyo bayanta kamar ta ambaliyar ruwa don ayi aiki da su a Maiduguri.""",https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
"Ya ce, su wadannan kwararrun za a shiga da su gari-gari da lungu da sako na wurin da aka samu ambaliyar don a wayarwa da mutane kai a game da abin da ya kamata su yi.",https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
"Birnin Maiduguri ya fuskanci mummunar ambaliyar ruwa sakamakon fashewar madatsar ruwa ta Alau, lamarin da ya haddasa ruwan ya malale dubban gudaje da makarantu da asibitoci da tituna da gine-ginen gwamnati da ma babban asibitin koyarwa na jihar da ma jami’ar jihar.",https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
Bayanai sun ce lamarin ya fi muni a unguwannin Fori da Galtimari da Gwange da kuma Bulabulin.,https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
"Kazalika ambaliyar ambaliyar ta shafi gidan adana namun daji, lamarin da ya sa dabbobi suka fita kan titunan suna gararamba.",https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
Ambaliyar dai ita ce mafi muni a jihar Borno cikin shekaru 30.,https://www.bbc.com/hausa/articles/c39llz19xm7o,hausa
